time,my_x,my_y,my_z,my_speed,my_roll,my_pitch,my_yaw,target_id,target_x,target_y,target_z,target_speed,target_gecikme_ms,target_dist,kilitlenme,cmd_yaw,cmd_speed,cmd_alt,mode_log
1765054520.82,-252.20,-676.98,15187.33,80.00,63.09,17.64,64.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,69.57,28.00,100.00,RTB/LOITER
1765054520.82,-252.19,-676.99,15187.35,79.60,63.09,17.64,64.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,69.57,28.00,100.00,RTB/LOITER
1765054520.82,-252.16,-677.00,15187.38,79.20,63.09,17.64,64.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,69.57,28.00,100.00,RTB/LOITER
1765054520.83,-251.94,-677.06,15187.68,78.81,63.10,17.63,64.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,69.59,28.00,100.00,RTB/LOITER
1765054521.08,-239.36,-680.78,15204.12,80.00,63.19,17.60,65.08,0,0.00,0.00,0.00,0.00,0.00,0.00,0,70.63,28.00,100.00,RTB/LOITER
1765054521.08,-239.33,-680.78,15204.15,79.60,63.19,17.60,65.08,0,0.00,0.00,0.00,0.00,0.00,0.00,0,70.63,28.00,100.00,RTB/LOITER
1765054521.08,-239.31,-680.79,15204.18,79.20,63.19,17.60,65.08,0,0.00,0.00,0.00,0.00,0.00,0.00,0,70.63,28.00,100.00,RTB/LOITER
1765054521.08,-239.18,-680.83,15204.35,78.81,63.20,17.60,65.09,0,0.00,0.00,0.00,0.00,0.00,0.00,0,70.64,28.00,100.00,RTB/LOITER
1765054521.32,-227.15,-684.38,15219.39,80.00,63.30,17.56,65.18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,71.64,28.00,100.00,RTB/LOITER
1765054521.32,-227.14,-684.38,15219.41,79.60,63.30,17.56,65.18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,71.64,28.00,100.00,RTB/LOITER
1765054521.32,-227.13,-684.39,15219.43,79.20,63.30,17.56,65.18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,71.64,28.00,100.00,RTB/LOITER
1765054521.32,-227.01,-684.42,15219.58,78.81,63.30,17.55,65.18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,71.65,28.00,100.00,RTB/LOITER
1765054521.58,-213.28,-688.47,15236.04,80.00,63.41,17.50,65.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,72.79,28.00,100.00,RTB/LOITER
1765054521.58,-213.25,-688.47,15236.07,79.60,63.41,17.50,65.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,72.79,28.00,100.00,RTB/LOITER
1765054521.58,-213.24,-688.48,15236.08,79.20,63.41,17.50,65.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,72.79,28.00,100.00,RTB/LOITER
1765054521.59,-213.10,-688.52,15236.25,78.81,63.41,17.50,65.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,72.80,28.00,100.00,RTB/LOITER
1765054521.82,-200.49,-692.22,15250.78,80.00,63.53,17.45,65.42,0,0.00,0.00,0.00,0.00,0.00,0.00,0,73.85,28.00,100.00,RTB/LOITER
1765054521.82,-200.46,-692.23,15250.81,79.60,63.53,17.45,65.42,0,0.00,0.00,0.00,0.00,0.00,0.00,0,73.85,28.00,100.00,RTB/LOITER
1765054521.82,-200.43,-692.24,15250.85,79.20,63.53,17.45,65.42,0,0.00,0.00,0.00,0.00,0.00,0.00,0,73.85,28.00,100.00,RTB/LOITER
1765054521.83,-200.29,-692.28,15251.01,78.81,63.53,17.45,65.42,0,0.00,0.00,0.00,0.00,0.00,0.00,0,73.86,28.00,100.00,RTB/LOITER
1765054522.08,-186.35,-696.37,15266.46,80.00,63.67,17.38,65.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0,75.02,28.00,100.00,RTB/LOITER
1765054522.08,-186.33,-696.38,15266.49,79.60,63.67,17.38,65.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0,75.02,28.00,100.00,RTB/LOITER
1765054522.08,-186.31,-696.38,15266.51,79.20,63.67,17.38,65.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0,75.02,28.00,100.00,RTB/LOITER
1765054522.08,-186.19,-696.42,15266.63,78.81,63.67,17.38,65.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0,75.03,28.00,100.00,RTB/LOITER
1765054522.32,-172.60,-700.39,15281.16,80.00,63.82,17.31,65.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0,76.16,28.00,100.00,RTB/LOITER
1765054522.32,-172.52,-700.42,15281.25,79.60,63.82,17.31,65.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0,76.16,28.00,100.00,RTB/LOITER
1765054522.32,-172.50,-700.42,15281.27,79.20,63.82,17.31,65.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0,76.16,28.00,100.00,RTB/LOITER
1765054522.33,-172.35,-700.47,15281.43,78.81,63.82,17.30,65.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0,76.18,28.00,100.00,RTB/LOITER
1765054522.58,-157.95,-704.67,15296.29,80.00,64.00,17.22,65.92,0,0.00,0.00,0.00,0.00,0.00,0.00,0,77.37,28.00,100.00,RTB/LOITER
1765054522.58,-157.91,-704.68,15296.34,79.60,64.00,17.22,65.92,0,0.00,0.00,0.00,0.00,0.00,0.00,0,77.37,28.00,100.00,RTB/LOITER
1765054522.58,-157.89,-704.69,15296.35,79.20,64.00,17.22,65.92,0,0.00,0.00,0.00,0.00,0.00,0.00,0,77.37,28.00,100.00,RTB/LOITER
1765054522.58,-157.71,-704.74,15296.54,78.81,64.00,17.22,65.92,0,0.00,0.00,0.00,0.00,0.00,0.00,0,77.39,28.00,100.00,RTB/LOITER
1765054522.82,-144.08,-708.71,15310.15,80.00,64.19,17.13,66.12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,78.51,28.00,100.00,RTB/LOITER
1765054522.82,-144.05,-708.71,15310.18,79.60,64.19,17.13,66.12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,78.51,28.00,100.00,RTB/LOITER
1765054522.82,-144.04,-708.72,15310.19,79.20,64.19,17.13,66.12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,78.51,28.00,100.00,RTB/LOITER
1765054522.82,-143.93,-708.75,15310.30,78.81,64.19,17.13,66.12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,78.52,28.00,100.00,RTB/LOITER
1765054523.08,-128.48,-713.23,15325.23,80.00,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,79.79,28.00,100.00,RTB/LOITER
1765054523.08,-128.45,-713.24,15325.25,79.60,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,79.79,28.00,100.00,RTB/LOITER
1765054523.08,-128.42,-713.25,15325.28,79.20,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,79.79,28.00,100.00,RTB/LOITER
1765054523.09,-128.17,-713.32,15325.52,78.81,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,79.81,28.00,100.00,RTB/LOITER
1765054523.32,-115.30,-717.04,15338.15,77.81,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,80.86,28.00,100.00,RTB/LOITER
1765054523.32,-115.29,-717.05,15338.16,77.43,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,80.87,28.00,100.00,RTB/LOITER
1765054523.32,-115.28,-717.05,15338.17,77.04,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,80.87,28.00,100.00,RTB/LOITER
1765054523.32,-115.18,-717.08,15338.28,76.65,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,80.88,28.00,100.00,RTB/LOITER
1765054523.58,-101.76,-720.97,15352.35,75.69,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,81.97,28.00,100.00,RTB/LOITER
1765054523.58,-101.71,-720.98,15352.40,75.32,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,81.97,28.00,100.00,RTB/LOITER
1765054523.58,-101.66,-721.00,15352.46,74.94,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,81.97,28.00,100.00,RTB/LOITER
1765054523.59,-101.45,-721.06,15352.68,74.56,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,81.99,28.00,100.00,RTB/LOITER
1765054523.82,-90.17,-724.33,15365.36,73.76,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,82.90,28.00,100.00,RTB/LOITER
1765054523.82,-90.14,-724.34,15365.39,73.39,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,82.91,28.00,100.00,RTB/LOITER
1765054523.82,-90.11,-724.35,15365.43,73.02,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,82.91,28.00,100.00,RTB/LOITER
1765054523.82,-89.99,-724.39,15365.58,72.66,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,82.92,28.00,100.00,RTB/LOITER
1765054524.08,-78.48,-727.73,15379.45,71.92,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,83.84,28.00,100.00,RTB/LOITER
1765054524.08,-78.47,-727.74,15379.46,71.56,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,83.85,28.00,100.00,RTB/LOITER
1765054524.08,-78.46,-727.74,15379.47,71.20,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,83.85,28.00,100.00,RTB/LOITER
1765054524.08,-78.38,-727.76,15379.57,70.85,64.42,17.02,66.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,83.85,28.00,100.00,RTB/LOITER
1765054524.32,-68.08,-730.76,15392.95,70.23,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,84.68,28.00,100.00,RTB/LOITER
1765054524.32,-68.05,-730.77,15392.99,69.88,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,84.68,28.00,100.00,RTB/LOITER
1765054524.32,-68.03,-730.78,15393.02,69.53,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,84.68,28.00,100.00,RTB/LOITER
1765054524.33,-67.94,-730.80,15393.14,69.18,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,84.69,28.00,100.00,RTB/LOITER
1765054524.58,-57.97,-733.72,15407.15,68.66,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,85.48,28.00,100.00,RTB/LOITER
1765054524.58,-57.95,-733.72,15407.18,68.31,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,85.48,28.00,100.00,RTB/LOITER
1765054524.58,-57.93,-733.73,15407.21,67.97,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,85.49,28.00,100.00,RTB/LOITER
1765054524.58,-57.83,-733.76,15407.35,67.63,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,85.49,28.00,100.00,RTB/LOITER
1765054524.82,-49.13,-736.30,15420.60,67.23,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.18,28.00,100.00,RTB/LOITER
1765054524.82,-49.11,-736.31,15420.64,66.89,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.18,28.00,100.00,RTB/LOITER
1765054524.82,-49.09,-736.31,15420.68,66.56,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.19,28.00,100.00,RTB/LOITER
1765054524.82,-48.99,-736.34,15420.83,66.22,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.19,28.00,100.00,RTB/LOITER
1765054525.08,-40.32,-738.89,15435.23,65.93,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.88,28.00,100.00,RTB/LOITER
1765054525.08,-40.30,-738.89,15435.26,65.60,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.88,28.00,100.00,RTB/LOITER
1765054525.08,-40.29,-738.90,15435.29,65.27,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.88,28.00,100.00,RTB/LOITER
1765054525.08,-40.20,-738.92,15435.43,64.94,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,86.89,28.00,100.00,RTB/LOITER
1765054525.32,-32.89,-741.07,15448.73,64.75,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,87.46,28.00,100.00,RTB/LOITER
1765054525.32,-32.87,-741.08,15448.77,64.43,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,87.46,28.00,100.00,RTB/LOITER
1765054525.32,-32.86,-741.08,15448.81,64.11,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,87.46,28.00,100.00,RTB/LOITER
1765054525.32,-32.77,-741.11,15448.97,63.79,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,87.47,28.00,100.00,RTB/LOITER
1765054525.58,-25.47,-743.27,15463.61,63.73,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.04,28.00,100.00,RTB/LOITER
1765054525.58,-25.46,-743.27,15463.63,63.41,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.04,28.00,100.00,RTB/LOITER
1765054525.58,-25.46,-743.27,15463.64,63.09,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.04,28.00,100.00,RTB/LOITER
1765054525.58,-25.40,-743.29,15463.76,62.77,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.04,28.00,100.00,RTB/LOITER
1765054525.82,-19.36,-745.08,15477.21,62.80,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.51,28.00,100.00,RTB/LOITER
1765054525.82,-19.35,-745.08,15477.24,62.49,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.51,28.00,100.00,RTB/LOITER
1765054525.82,-19.33,-745.09,15477.28,62.18,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.51,28.00,100.00,RTB/LOITER
1765054525.83,-19.22,-745.12,15477.53,61.87,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.52,28.00,100.00,RTB/LOITER
1765054526.08,-13.46,-746.83,15491.85,62.03,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.97,28.00,100.00,RTB/LOITER
1765054526.08,-13.46,-746.84,15491.87,61.72,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.97,28.00,100.00,RTB/LOITER
1765054526.08,-13.45,-746.84,15491.90,61.41,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.97,28.00,100.00,RTB/LOITER
1765054526.08,-13.37,-746.86,15492.10,61.10,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,88.97,28.00,100.00,RTB/LOITER
1765054526.32,-8.41,-748.35,15506.04,61.36,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.36,28.00,100.00,RTB/LOITER
1765054526.32,-8.41,-748.35,15506.06,61.05,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.36,28.00,100.00,RTB/LOITER
1765054526.32,-8.40,-748.35,15506.07,60.75,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.36,28.00,100.00,RTB/LOITER
1765054526.33,-8.37,-748.36,15506.17,60.44,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.36,28.00,100.00,RTB/LOITER
1765054526.58,-3.83,-749.73,15520.80,60.84,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.71,28.00,100.00,RTB/LOITER
1765054526.58,-3.82,-749.74,15520.84,60.53,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.71,28.00,100.00,RTB/LOITER
1765054526.58,-3.81,-749.74,15520.87,60.23,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.71,28.00,100.00,RTB/LOITER
1765054526.58,-3.77,-749.75,15521.01,59.93,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.71,28.00,100.00,RTB/LOITER
1765054526.82,-0.12,-750.87,15534.68,60.38,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.99,28.00,100.00,RTB/LOITER
1765054526.82,-0.11,-750.87,15534.71,60.08,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.99,28.00,100.00,RTB/LOITER
1765054526.82,-0.11,-750.87,15534.74,59.78,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.99,28.00,100.00,RTB/LOITER
1765054526.82,-0.07,-750.88,15534.88,59.48,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.99,28.00,100.00,RTB/LOITER
1765054527.08,3.33,-751.93,15550.01,60.12,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.25,28.00,100.00,RTB/LOITER
1765054527.08,3.34,-751.94,15550.05,59.82,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.25,28.00,100.00,RTB/LOITER
1765054527.08,3.34,-751.94,15550.08,59.52,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.25,28.00,100.00,RTB/LOITER
1765054527.08,3.37,-751.95,15550.22,59.23,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.26,28.00,100.00,RTB/LOITER
1765054527.32,5.90,-752.75,15564.05,59.88,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.45,28.00,100.00,RTB/LOITER
1765054527.32,5.91,-752.75,15564.08,59.58,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.45,28.00,100.00,RTB/LOITER
1765054527.32,5.92,-752.75,15564.14,59.28,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.45,28.00,100.00,RTB/LOITER
1765054527.32,5.94,-752.76,15564.30,58.99,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.45,28.00,100.00,RTB/LOITER
1765054527.58,8.12,-753.46,15579.47,59.84,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.62,28.00,100.00,RTB/LOITER
1765054527.58,8.12,-753.46,15579.49,59.54,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.62,28.00,100.00,RTB/LOITER
1765054527.58,8.13,-753.47,15579.54,59.24,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.62,28.00,100.00,RTB/LOITER
1765054527.59,8.15,-753.47,15579.69,58.94,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.62,28.00,100.00,RTB/LOITER
1765054527.82,9.61,-753.97,15593.62,59.79,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.73,28.00,100.00,RTB/LOITER
1765054527.82,9.61,-753.97,15593.63,59.49,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.73,28.00,100.00,RTB/LOITER
1765054527.82,9.61,-753.97,15593.65,59.19,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.73,28.00,100.00,RTB/LOITER
1765054527.82,9.62,-753.97,15593.75,58.89,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.73,28.00,100.00,RTB/LOITER
1765054528.08,10.64,-754.34,15608.84,59.92,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.81,28.00,100.00,RTB/LOITER
1765054528.08,10.64,-754.35,15608.87,59.62,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.81,28.00,100.00,RTB/LOITER
1765054528.08,10.64,-754.35,15608.90,59.32,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.81,28.00,100.00,RTB/LOITER
1765054528.08,10.65,-754.35,15609.02,59.03,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.81,28.00,100.00,RTB/LOITER
1765054528.32,11.10,-754.56,15623.46,60.07,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.32,11.10,-754.56,15623.52,59.77,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.32,11.10,-754.56,15623.55,59.48,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.33,11.10,-754.56,15623.70,59.18,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.58,11.04,-754.63,15638.86,60.37,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.58,11.04,-754.63,15638.89,60.07,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.58,11.03,-754.63,15638.90,59.77,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.58,11.03,-754.63,15639.01,59.47,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.84,28.00,100.00,RTB/LOITER
1765054528.82,10.49,-754.56,15653.22,60.64,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.80,28.00,100.00,RTB/LOITER
1765054528.82,10.49,-754.56,15653.26,60.34,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.80,28.00,100.00,RTB/LOITER
1765054528.82,10.49,-754.56,15653.29,60.04,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.80,28.00,100.00,RTB/LOITER
1765054528.82,10.48,-754.55,15653.49,59.74,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.80,28.00,100.00,RTB/LOITER
1765054529.08,9.38,-754.33,15669.01,61.11,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.71,28.00,100.00,RTB/LOITER
1765054529.08,9.38,-754.33,15669.03,60.80,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.71,28.00,100.00,RTB/LOITER
1765054529.08,9.37,-754.33,15669.07,60.50,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.71,28.00,100.00,RTB/LOITER
1765054529.09,9.35,-754.32,15669.34,60.20,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.71,28.00,100.00,RTB/LOITER
1765054529.32,7.89,-753.99,15683.58,61.49,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.60,28.00,100.00,RTB/LOITER
1765054529.32,7.89,-753.99,15683.61,61.18,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.60,28.00,100.00,RTB/LOITER
1765054529.32,7.88,-753.99,15683.63,60.87,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.60,28.00,100.00,RTB/LOITER
1765054529.32,7.87,-753.98,15683.75,60.57,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.60,28.00,100.00,RTB/LOITER
1765054529.58,5.76,-753.47,15699.57,62.10,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.44,28.00,100.00,RTB/LOITER
1765054529.58,5.75,-753.47,15699.61,61.79,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.44,28.00,100.00,RTB/LOITER
1765054529.58,5.75,-753.47,15699.62,61.48,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.44,28.00,100.00,RTB/LOITER
1765054529.59,5.73,-753.47,15699.74,61.17,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.44,28.00,100.00,RTB/LOITER
1765054529.82,3.38,-752.88,15714.15,62.58,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.26,28.00,100.00,RTB/LOITER
1765054529.82,3.37,-752.88,15714.19,62.27,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.26,28.00,100.00,RTB/LOITER
1765054529.82,3.37,-752.88,15714.22,61.96,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.26,28.00,100.00,RTB/LOITER
1765054529.83,3.33,-752.87,15714.44,61.65,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.25,28.00,100.00,RTB/LOITER
1765054530.08,0.37,-752.12,15729.87,63.23,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.03,28.00,100.00,RTB/LOITER
1765054530.08,0.37,-752.12,15729.88,62.91,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.03,28.00,100.00,RTB/LOITER
1765054530.08,0.37,-752.12,15729.89,62.59,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.03,28.00,100.00,RTB/LOITER
1765054530.08,0.35,-752.11,15730.01,62.28,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,90.03,28.00,100.00,RTB/LOITER
1765054530.32,-2.96,-751.26,15745.06,63.85,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.77,28.00,100.00,RTB/LOITER
1765054530.32,-2.96,-751.26,15745.08,63.53,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.77,28.00,100.00,RTB/LOITER
1765054530.32,-2.97,-751.25,15745.11,63.22,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.77,28.00,100.00,RTB/LOITER
1765054530.33,-3.00,-751.25,15745.25,62.90,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.77,28.00,100.00,RTB/LOITER
1765054530.58,-6.85,-750.24,15760.87,64.58,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.48,28.00,100.00,RTB/LOITER
1765054530.58,-6.85,-750.24,15760.89,64.26,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.48,28.00,100.00,RTB/LOITER
1765054530.58,-6.86,-750.24,15760.92,63.94,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.48,28.00,100.00,RTB/LOITER
1765054530.58,-6.93,-750.22,15761.19,63.62,64.43,17.02,66.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,89.47,28.00,100.00,RTB/LOITER
